"lon","lat","order"
116.913216,40.05255,596
116.911443,40.052533,597
116.90981,40.052498,598
116.909541,40.052458,599
116.90869,40.052211,600
116.90849,40.05284,601
116.908073,40.052806,602
116.908212,40.052051,603
116.907751,40.051873,604
116.907004,40.051643,605
116.906631,40.051517,606
116.906579,40.051495,607
116.906527,40.051482,608
116.906431,40.05143,609
116.906206,40.051195,610
116.905806,40.050822,611
116.905606,40.050688,612
116.905476,40.050536,613
116.905233,40.050314,614
116.904946,40.050158,615
116.904286,40.049902,616
116.903939,40.049711,617
116.903643,40.049451,618
116.903626,40.049429,619
116.903539,40.049355,620
116.90281,40.048774,621
116.902045,40.048231,622
116.901368,40.047719,623
116.901446,40.047637,624
116.901577,40.047524,625
116.901576,40.047437,626
116.901516,40.04742,627
116.89971,40.047407,628
116.896914,40.047048,629
116.892384,40.046373,630
116.892332,40.045974,631
116.89241,40.04554,632
116.892236,40.045093,633
116.891898,40.044629,634
116.891594,40.045189,635
116.891012,40.045641,636
116.890266,40.045971,637
116.889537,40.045972,638
116.888808,40.045972,639
116.888071,40.045964,640
116.887342,40.045965,641
116.886605,40.045844,642
116.885876,40.045844,643
116.885147,40.045728,644
116.88441,40.045729,645
116.883681,40.045729,646
116.882952,40.045613,647
116.882206,40.045718,648
116.881625,40.045827,649
116.880749,40.046171,650
116.880602,40.046054,651
116.880012,40.045486,652
116.879431,40.045035,653
116.878702,40.044467,654
116.877982,40.044016,655
116.877254,40.043557,656
116.876525,40.043107,657
116.875797,40.042656,658
116.875068,40.042197,659
116.874331,40.041855,660
116.873611,40.041522,661
116.872883,40.041405,662
116.872146,40.041289,663
116.871418,40.041173,664
